ano_pesquisa,arquivo_origem,id_resposta,idade,idade_q1_a_1,genero,raca_etnia,pcd,estado,uf,regiao,nivel_ensino,q1_m_area_de_formacao,"q2_a_situacao_de_trabalho",setor,atua_como_gestor,cargo_atual,nivel,faixa_salarial,experiencia_dados,experiencia_ti,modelo_trabalho_ideal,funcao_atuacao,fontes_dados,idade_q3_e,ia_uso_empresa,"q3_g_motivos_para_nao_usar_ai_generativa_e_llm","q3_h_empresa_esta_conseguindo_ter_bons_resultados_com_llms",linguagem_preferida,cloud_preferida,bi_preferida,"ferramenta_de_bi_preferida",tecnologia_data_lake,"tecnologia_data_warehouse"
2024,"State of Data 2024-2025 - Kaggle.csv","n7fqvaqd1j8swxfvba3oq7tn7fqva3vo",48,45-49,Masculino,Branca,Não,"Paraná (PR)",PR,Sul,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Finanças ou Bancos",FALSE,"Cientista de Dados/Data Scientist",Sênior,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados armazenados em bancos NoSQL",,,,,"Dados relacionais (estruturados em bancos SQL)",Spark,,"Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","boazu2497e4fz77l8boazuzyjoplq4f0",48,45-49,Masculino,Branca,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Mestrado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)",Educação,TRUE,,,"de R$ 30.001/mês a R$ 40.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","Não sei opinar sobre isso.","Falta de compreensão dos casos de uso., Preocupações com segurança e privacidade de dados., Retorno sobre investimento (ROI) não comprovado de IA Generativa.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","39q5u80g4ynrfx3qedecvukk39q5u80g",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Outra Opção",TRUE,,,"de R$ 20.001/mês a R$ 25.000/mês","Mais de 10 anos","de 3 a 4 anos","Modelo 100% remoto",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc).","Retorno sobre investimento (ROI) não comprovado de IA Generativa., Alta direção da empresa não vê valor ou não vê esse tipo de iniciativa como prioridade., Falta de compreensão dos casos de uso.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","pfpmgi1zrnwktm74w2kpfpmgijzncgjg",48,45-49,Feminino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,Pós-graduação,"Marketing / Publicidade / Comunicação / Jornalismo / Ciências Sociais","Empregado (CLT)",Indústria,TRUE,,,"de R$ 8.001/mês a R$ 12.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido com dias fixos de trabalho presencial",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","Não tenho visto soluções de IA Generativa e LLMs sendo tradadas como prioridade pela empresa e pessoas, os poucos casos de uso são isolados ou ainda estão muito no início.","Falta de compreensão dos casos de uso., Preocupações com segurança e privacidade de dados., Alta direção da empresa não vê valor ou não vê esse tipo de iniciativa como prioridade.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","8dfly76zxmq1a9c09fh8dflyft82r5z0",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Varejo,TRUE,,,"de R$ 12.001/mês a R$ 16.000/mês","Não tenho experiência na área de dados","de 1 a 2 anos","Modelo 100% remoto",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.","Falta de compreensão dos casos de uso., Retorno sobre investimento (ROI) não comprovado de IA Generativa., Dados da empresa não estão prontos para uso de IA Generativa.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","frkmy7s9jfrkmvsaol3ls01n67ikhouw",48,45-49,Masculino,Parda,Não,"Distrito Federal (DF)",DF,Centro-oeste,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Servidor Público","Finanças ou Bancos",TRUE,,,"de R$ 30.001/mês a R$ 40.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc).","Falta de expertise das equipes técnicas ou falta de recursos internos.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","hnawwrgtptaiaex6ht7xhnawwkvm32jl",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 20.001/mês a R$ 25.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido com dias fixos de trabalho presencial",,,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.","Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros).",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","zf7ryp062k7w0001yzf7vtfom8vga2rd",48,45-49,Masculino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Filantropia/ONG's",FALSE,"Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas",Sênior,"de R$ 6.001/mês a R$ 8.000/mês","de 7 a 10 anos","Mais de 10 anos","Modelo híbrido com dias fixos de trabalho presencial","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas, JSON",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,"Não tenho preferência / Não sei opinar","Amazon Web Services (AWS), Servidores On Premise/Não utilizamos Cloud",,
2024,"State of Data 2024-2025 - Kaggle.csv","341ukgst0caj4fw0jjdh341uv1xzam0j",48,45-49,Masculino,Parda,Não,"Minas Gerais (MG)",MG,Sudeste,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Somente Estudante (graduação)",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","edt62b53rwi73amu6j3d7fcdedt62b5v",48,45-49,Masculino,Branca,Não,"Paraíba (PB)",PB,Nordeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Outra Opção",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","de 1 a 2 anos","de 5 a 6 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Atuo na área de dados, mas não atuo em nenhuma das frentes citadas.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Textos/Documentos, Planilhas",,"Microsoft PowerBI",IBM,,
2024,"State of Data 2024-2025 - Kaggle.csv","ywiggklfeid1eafi4r8qqtywiggkkxu0",48,45-49,Masculino,Branca,Não,"Mato Grosso (MT)",MT,Centro-oeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% presencial",,,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","Não tenho visto soluções de IA Generativa e LLMs sendo tradadas como prioridade pela empresa e pessoas, os poucos casos de uso são isolados ou ainda estão muito no início.","Dados da empresa não estão prontos para uso de IA Generativa., Falta de expertise das equipes técnicas ou falta de recursos internos.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","n8og9ttrd2ys6hxf5qpn8ogzlsb70hnz",48,45-49,Masculino,Branca,Não,"Paraná (PR)",PR,Sul,Graduação/Bacharelado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Área da Saúde",FALSE,"Outra Opção",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido com dias fixos de trabalho presencial","Não atuo na área de dados.",,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","f9donojl5yn138hbf9dongf0iw0nal10",48,45-49,Masculino,Preta,Não,"Sergipe (SE)",SE,Nordeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Servidor Público","Setor Público",TRUE,,,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Não é uma iniciativa que estamos focando e não tem sido uma prioridade.","Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.","Preocupações com segurança e privacidade de dados., Dados da empresa não estão prontos para uso de IA Generativa., Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros).",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","mdyn74pjbj04whodeld09x7mdyn746ii",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 5 a 6 anos","Mais de 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Azure (Microsoft)","Azure Datalake",Databricks
2024,"State of Data 2024-2025 - Kaggle.csv","hlb0cx9a8lorzuxs309hlb0cx9spst01",48,45-49,Masculino,Branca,Não,"Minas Gerais (MG)",MG,Sudeste,Pós-graduação,"Outras Engenharias (não incluir engenharia de software ou TI)","Empregado (CLT)","Setor Automotivo",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Pleno,"de R$ 12.001/mês a R$ 16.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","big data em lakehouse",,,,,"big data em lakehouse",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","5ja2j39skz9wf7m3m2kdf1c5ja2j399d",48,45-49,Masculino,Branca,Não,"Minas Gerais (MG)",MG,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Tecnologia/Fábrica de Software",FALSE,"Analista de BI/BI Analyst",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 5 a 6 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas, Imagens, Textos/Documentos",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","3yce0s2r1ldmwn3yce0zxxhvcq3h7lmt",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 4.001/mês a R$ 6.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).","Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado., Soluções de IA Generatica e LLMs estão sendo tratadas como principal frente do negócio (com o objetivo de substituir o modelo de negócio atual)., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.","Falta de expertise das equipes técnicas ou falta de recursos internos.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","ccdjw6g0byx604cc7elr4q1dolivyo1j",48,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 25.001/mês a R$ 30.000/mês","de 7 a 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.","Retorno sobre investimento (ROI) não comprovado de IA Generativa., Falta de compreensão dos casos de uso.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","w738ggiaxby326zxga1w738gd18ipdx0",48,45-49,Masculino,Preta,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)",Educação,TRUE,,,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Soluções de IA Generatica e LLMs estão sendo tratadas como principal frente do negócio (com o objetivo de substituir o modelo de negócio atual).",,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","x9w9qms4ru5ltsqx9w9q2aqltwos7p2a",49,45-49,Masculino,Branca,Não,"Santa Catarina (SC)",SC,Sul,Graduação/Bacharelado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Finanças ou Bancos",FALSE,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,"AWS Redshift"
2024,"State of Data 2024-2025 - Kaggle.csv","oispraapnprqr1oisprreaer8g2bh4fc",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Área da Saúde",FALSE,"Cientista de Dados/Data Scientist",Sênior,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","r8576ywuabi3yr8pl1syit50brnsb6n2",49,45-49,Masculino,Parda,Não,"Distrito Federal (DF)",DF,Centro-oeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","afufc69s3rjadocu5vaafufcm5a4u06x",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Indústria,FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Sênior,"de R$ 16.001/mês a R$ 20.000/mês","Mais de 10 anos","de 7 a 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas, API, IoT",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Azure (Microsoft)","Azure Datalake",Databricks
2024,"State of Data 2024-2025 - Kaggle.csv","b7b2w95qasczoj0wb7xicd4rmtq62t36",49,45-49,Masculino,Parda,Não,"Paraná (PR)",PR,Sul,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","9v84rig61xszm9myav2ukd6308c3bse9",49,45-49,Feminino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Tecnologia/Fábrica de Software",FALSE,"Arquiteto de Dados/Data Architect",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","Mais de 10 anos","de 5 a 6 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Áudios, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",Databricks,Databricks
2024,"State of Data 2024-2025 - Kaggle.csv","4lsjec123ubcjfjmp4lble6ukmfebiag",49,45-49,Masculino,Branca,Não,"Distrito Federal (DF)",DF,Centro-oeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 25.001/mês a R$ 30.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Soluções de IA Generatica e LLMs estão sendo tratadas como principal frente do negócio (com o objetivo de substituir o modelo de negócio atual).","Preocupações com segurança e privacidade de dados., Retorno sobre investimento (ROI) não comprovado de IA Generativa., Dados da empresa não estão prontos para uso de IA Generativa.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","aoesmqfssw3x2abyqt6aoesnu5iykyam",49,45-49,Masculino,Parda,Não,"Distrito Federal (DF)",DF,Centro-oeste,Mestrado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Servidor Público","Setor Público",TRUE,,,"de R$ 30.001/mês a R$ 40.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)., Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento.","Preocupações com segurança e privacidade de dados., Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros).",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","95eil1mx9507p8vblcnr4395eiljixzx",49,45-49,Masculino,Branca,Sim,"Minas Gerais (MG)",MG,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Tecnologia/Fábrica de Software",FALSE,"Analista de Dados/Data Analyst",Pleno,"de R$ 2.001/mês a R$ 3.000/mês","de 3 a 4 anos","Mais de 10 anos","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Vídeos, Áudios, Planilhas, Imagens, Dados armazenados em bancos NoSQL, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,"Microsoft PowerBI","Google Cloud (GCP), Azure (Microsoft), Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","v3u70cymk09o07uqywvq8qv3u70cm17z",49,45-49,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 3 a 4 anos","Mais de 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,"Microsoft PowerBI","Azure (Microsoft)",Databricks,Oracle
2024,"State of Data 2024-2025 - Kaggle.csv","xjszyo8yjndbsro2y1xjszyonaab6ke0",49,45-49,Masculino,Parda,Não,,,,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Vivo fora do Brasil e trabalho para empresa de fora do Brasil","Setor Público",FALSE,"Arquiteto de Dados/Data Architect",Sênior,"de R$ 25.001/mês a R$ 30.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Áudios, Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Azure (Microsoft), Servidores On Premise/Não utilizamos Cloud",Databricks,Databricks
2024,"State of Data 2024-2025 - Kaggle.csv","0n7becdq12bgk1ax1po0n7becdhu2w76",49,45-49,Masculino,Preta,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Outras Engenharias (não incluir engenharia de software ou TI)","Empreendedor ou Empregado (CNPJ)","Finanças ou Bancos",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Pleno,"de R$ 16.001/mês a R$ 20.000/mês","de 3 a 4 anos","de 3 a 4 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados armazenados em bancos NoSQL, Textos/Documentos",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Não tenho preferência / Não sei opinar","Amazon Web Services (AWS), Azure (Microsoft), Servidores On Premise/Não utilizamos Cloud","Amazon S3 + Redshift + Athena",Databricks
